"Job Name","Working Title","Location","Organization Name","Department Description","Brief Description","Detailed Description","Job Requirements","Additional Details","How To Apply","Link"
"IRC8066","RN - Team Leader","","6th Floor - CV Services, Medical","","SUMMARY: 
The Team Leader is responsible for the quality ofÂ care provided toÂ their patients during their shift and functions as the care coordinator.Â  The successful applicant will beÂ responsible for resource management within the departmentÂ and will beÂ responsible for upholding Leadership Standard in the department.
EDUCATION / TRAINING / EXPERIENCE:
• Current licensure as a registered nurse in the State of Louisiana.Â  
• Preferred Baccalaureate Degree in Nursing, Business, Health Care Administration, or equivalent experience. 
• One (1) year experience required.Â  
• Experience with role of charge nurse. 
• Certification preferred.Â Â Â  
• Current CPR certification; 
• Advanced certification preferred if appropriate for area of clinical practice.","Full-time; 5:30am-5:30pm","Apply online @ www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=907893006&retainAM=N&addBreadCrumb=RP&p_svid=8066&p_spid=8388&oapc=181&oas=RKbsioxULwC55r4oOf5Xjg.."
"IRC8047","RN","","7th Floor ( 0 and Teen Wing)","","EDUCATION / TRAINING / EXPERIENCE:
• Current licensure as a Registered Nurse in the State of Louisiana required.
• CPR certification required.Â  If not current, will need to be obtained within 30 days of hire.
• Falls Prevention, OSHA, and Restraints training to beÂ completed within 30 days of hire.","Full-time; 7pm-7am","Apply online @ www.lafayettegeneral.com
Â","7PMâ€“7AM","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=907893006&retainAM=N&addBreadCrumb=RP&p_svid=8047&p_spid=8369&oapc=184&oas=RDo5D4w7bT6_Bm4EkC9akQ.."
"IRC8048","RN","","7th Floor ( 0 and Teen Wing)","","EDUCATION / TRAINING / EXPERIENCE:
• Current licensure as a Registered Nurse in the State of Louisiana required.
• CPR certification required.Â  If not current, will need to be obtained within 30 days of hire.
• Falls Prevention, OSHA, and Restraints training to beÂ completed within 30 days of hire.","Full-time; 7pm-7am","Apply online @ www.lafayettegeneral.com
Â","7PMâ€“7AM","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=907893006&retainAM=N&addBreadCrumb=RP&p_svid=8048&p_spid=8370&oapc=187&oas=BhTJmMBChXBGLNln_pm9-w.."
"IRC8049","RN","","7th Floor ( 0 and Teen Wing)","","EDUCATION / TRAINING / EXPERIENCE:
• Current licensure as a Registered Nurse in the State of Louisiana required.
• CPR certification required.Â  If not current, will need to be obtained within 30 days of hire.
• Falls Prevention, OSHA, and Restraints training to beÂ completed within 30 days of hire.","Full-time; 7pm-7am","Apply online @ www.lafayettegeneral.com
Â","7PMâ€“7AM","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=907893006&retainAM=N&addBreadCrumb=RP&p_svid=8049&p_spid=8371&oapc=191&oas=SV0G-jgpC93jRJTm6OIdmA.."
"IRC8050","RN","","7th Floor ( 0 and Teen Wing)","","EDUCATION / TRAINING / EXPERIENCE:
• Current licensure as a Registered Nurse in the State of Louisiana required.
• CPR certification required.Â  If not current, will need to be obtained within 30 days of hire.
• Falls Prevention, OSHA, and Restraints training to beÂ completed within 30 days of hire.","Full-time; 7pm-7am","Apply online @ www.lafayettegeneral.com
Â","7PMâ€“7AM","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=907893006&retainAM=N&addBreadCrumb=RP&p_svid=8050&p_spid=8372&oapc=194&oas=Ig_s3bztRLvTfgbqHu_tWw.."
"IRC8051","RN - Team Leader","","7th Floor ( 0 and Teen Wing)","","EDUCATION / TRAINING / EXPERIENCE:
• Current licensure as a registered nurse in the State of Louisiana.Â Experience with role of charge nurse.
• One (1) year experience required.
• Certification preferred.Â 
• Preferred Baccalaureate Degree in Nursing, Business, Health Care Administration, or equivalent experience.
• Current CPR certification required.
• Advanced certification preferred if appropriate for area of clinical practice.","Full-time; 5:30am-5:30pm","Apply online @ www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=907893006&retainAM=N&addBreadCrumb=RP&p_svid=8051&p_spid=8373&oapc=197&oas=VGw4TzVqoMclWXgWeehEjw.."
"IRC8052","RN - Team Leader","","7th Floor ( 0 and Teen Wing)","","EDUCATION / TRAINING / EXPERIENCE:
• Current licensure as a registered nurse in the State of Louisiana.Â Experience with role of charge nurse.
• One (1) year experience required.
• Certification preferred.Â 
• Preferred Baccalaureate Degree in Nursing, Business, Health Care Administration, or equivalent experience.
• Current CPR certification required.
• Advanced certification preferred if appropriate for area of clinical practice.","Full-time; 5:30am-5:30pm","Apply online @ www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=907893006&retainAM=N&addBreadCrumb=RP&p_svid=8052&p_spid=8374&oapc=200&oas=tZWgscuFd5J9-GsMbue_1w.."
"IRC8053","RN - Team Leader","","Med/Surg Unit","","SUMMARY: The Team Leader is responsible for the quality ofÂ care provided toÂ their patients during their shift and functions as the care coordinator.Â  The successful applicant will beÂ responsible for resource management within the departmentÂ and will beÂ responsible for upholding Leadership Standard in the department.
EDUCATION / TRAINING / EXPERIENCE:
• Current licensure as a registered nurse in the State of Louisiana.Â  
• Preferred Baccalaureate Degree in Nursing, Business, Health Care Administration, or equivalent experience. 
• One (1) year experience required.Â  
• Experience with role of charge nurse. 
• Certification preferred.Â Â Â  
• Current CPR certification; 
• Advanced certification preferred if appropriate for area of clinical practice.","Full-time; 5:30am-5:30pm","Apply online @ www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=907893006&retainAM=N&addBreadCrumb=RP&p_svid=8053&p_spid=8375&oapc=203&oas=-OE0pScJM5PFHpHVMq5i4Q.."
"IRC8059","RN - Team Leader","","4th Floor Ortho-Neuro","","SUMMARY: The Team Leader is responsible for the quality ofÂ care provided toÂ their patients during their shift and functions as the care coordinator.Â  The successful applicant will beÂ responsible for resource management within the departmentÂ and will beÂ responsible for upholding Leadership Standard in the department.
EDUCATION / TRAINING / EXPERIENCE:
• Current licensure as a registered nurse in the State of Louisiana.Â  
• Preferred Baccalaureate Degree in Nursing, Business, Health Care Administration, or equivalent experience. 
• One (1) year experience required.Â  
• Experience with role of charge nurse. 
• Certification preferred.Â Â Â  
• Current CPR certification; 
• Advanced certification preferred if appropriate for area of clinical practice","Full-time; 5:30am-5:30pm","Apply online @ www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=907893006&retainAM=N&addBreadCrumb=RP&p_svid=8059&p_spid=8381&oapc=206&oas=rZhDvAAIgXUOjhGnjSh35A.."
"IRC8060","RN - Team Leader","","4th Floor Ortho-Neuro","","SUMMARY: The Team Leader is responsible for the quality ofÂ care provided toÂ their patients during their shift and functions as the care coordinator.Â  The successful applicant will beÂ responsible for resource management within the departmentÂ and will beÂ responsible for upholding Leadership Standard in the department.
EDUCATION / TRAINING / EXPERIENCE:
• Current licensure as a registered nurse in the State of Louisiana.Â  
• Preferred Baccalaureate Degree in Nursing, Business, Health Care Administration, or equivalent experience. 
• One (1) year experience required.Â  
• Experience with role of charge nurse. 
• Certification preferred.Â Â Â  
• Current CPR certification; 
• Advanced certification preferred if appropriate for area of clinical practice","Full-time; 5:30am-5:30pm","Apply online @ www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=907893006&retainAM=N&addBreadCrumb=RP&p_svid=8060&p_spid=8382&oapc=209&oas=YOKCiajxBOCiwdMWr_quiQ.."
"IRC8061","RN - Team Leader","","4th Floor Ortho-Neuro","","SUMMARY: The Team Leader is responsible for the quality ofÂ care provided toÂ their patients during their shift and functions as the care coordinator.Â  The successful applicant will beÂ responsible for resource management within the departmentÂ and will beÂ responsible for upholding Leadership Standard in the department.
EDUCATION / TRAINING / EXPERIENCE:
• Current licensure as a registered nurse in the State of Louisiana.Â  
• Preferred Baccalaureate Degree in Nursing, Business, Health Care Administration, or equivalent experience. 
• One (1) year experience required.Â  
• Experience with role of charge nurse. 
• Certification preferred.Â Â Â  
• Current CPR certification; 
• Advanced certification preferred if appropriate for area of clinical practice","Full-time; 5:30am-5:30pm","Apply online @ www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=907893006&retainAM=N&addBreadCrumb=RP&p_svid=8061&p_spid=8383&oapc=212&oas=qZRt0dHQsBJg6npIK7rmig.."
"IRC8062","RN - Team Leader","","4th Floor Ortho-Neuro","","SUMMARY: The Team Leader is responsible for the quality ofÂ care provided toÂ their patients during their shift and functions as the care coordinator.Â  The successful applicant will beÂ responsible for resource management within the departmentÂ and will beÂ responsible for upholding Leadership Standard in the department.
EDUCATION / TRAINING / EXPERIENCE:
• Current licensure as a registered nurse in the State of Louisiana.Â  
• Preferred Baccalaureate Degree in Nursing, Business, Health Care Administration, or equivalent experience. 
• One (1) year experience required.Â  
• Experience with role of charge nurse. 
• Certification preferred.Â Â Â  
• Current CPR certification; 
• Advanced certification preferred if appropriate for area of clinical practice","Full-time; 5:30am-5:30pm","Apply online @ www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=907893006&retainAM=N&addBreadCrumb=RP&p_svid=8062&p_spid=8384&oapc=215&oas=-xtT_AXuj3Lb_zfyVTtbDw.."
"IRC8063","RN - Team Leader","","1116 CV Services, Medical (2 West)","","SUMMARY: 
The Team Leader is responsible for the quality ofÂ care provided toÂ their patients during their shift and functions as the care coordinator.Â  The successful applicant will beÂ responsible for resource management within the departmentÂ and will beÂ responsible for upholding Leadership Standard in the department.
EDUCATION / TRAINING / EXPERIENCE:
• Current licensure as a registered nurse in the State of Louisiana.Â  
• Preferred Baccalaureate Degree in Nursing, Business, Health Care Administration, or equivalent experience. 
• One (1) year experience required.Â  
• Experience with role of charge nurse. 
• Certification preferred.Â Â Â  
• Current CPR certification; 
• Advanced certification preferred if appropriate for area of clinical practice.","Full-time; 5:30am-5:30pm","Apply online @ www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=907893006&retainAM=N&addBreadCrumb=RP&p_svid=8063&p_spid=8385&oapc=218&oas=2yE0mVAAR7cs8MkMP9yGHQ.."
"IRC8064","RN - Team Leader","","6th Floor - CV Services, Medical","","SUMMARY: 
The Team Leader is responsible for the quality ofÂ care provided toÂ their patients during their shift and functions as the care coordinator.Â  The successful applicant will beÂ responsible for resource management within the departmentÂ and will beÂ responsible for upholding Leadership Standard in the department.
EDUCATION / TRAINING / EXPERIENCE:
• Current licensure as a registered nurse in the State of Louisiana.Â  
• Preferred Baccalaureate Degree in Nursing, Business, Health Care Administration, or equivalent experience. 
• One (1) year experience required.Â  
• Experience with role of charge nurse. 
• Certification preferred.Â Â Â  
• Current CPR certification; 
• Advanced certification preferred if appropriate for area of clinical practice.","Full-time; 5:30am-5:30pm","Apply online @ www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=907893006&retainAM=N&addBreadCrumb=RP&p_svid=8064&p_spid=8386&oapc=222&oas=FZTSWYtCXPDErzEyVT3qmA.."
"IRC8065","RN - Team Leader","","6th Floor - CV Services, Medical","","SUMMARY: 
The Team Leader is responsible for the quality ofÂ care provided toÂ their patients during their shift and functions as the care coordinator.Â  The successful applicant will beÂ responsible for resource management within the departmentÂ and will beÂ responsible for upholding Leadership Standard in the department.
EDUCATION / TRAINING / EXPERIENCE:
• Current licensure as a registered nurse in the State of Louisiana.Â  
• Preferred Baccalaureate Degree in Nursing, Business, Health Care Administration, or equivalent experience. 
• One (1) year experience required.Â  
• Experience with role of charge nurse. 
• Certification preferred.Â Â Â  
• Current CPR certification; 
• Advanced certification preferred if appropriate for area of clinical practice.","Full-time; 5:30am-5:30pm","Apply online @ www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=907893006&retainAM=N&addBreadCrumb=RP&p_svid=8065&p_spid=8387&oapc=225&oas=MWfYdhN3yEZBLQcv4XZtTA.."
"IRC7464","RN","","Med/Surg - 9 West","","EDUCATION/TRAINING/EXPERIENCE:
Current licensure as a Registered Nurse in the State of Louisiana required.
BLS Certification (CPR-C) to be obtained with in 30 days of hire.
Falls Prevention, OSHA &amp; Restraints to be obtained with in 30 days of hire and renewable annually.","Fulltime","Online @ www.lafayettegeneral.com","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=907893006&retainAM=N&addBreadCrumb=RP&p_svid=7464&p_spid=7786&oapc=228&oas=70PLMqbRYtru73_UVERPZA.."
"IRC7182","Shift Supervisor","","Nursing Administration","","Current licensure as a registered nurse in the State of Louisiana.Â 
Current ACLS Certification.Â  
Prior experience in management or documented capability in charge capacity.","Part-time; 7p - 7a","Online at www.lafayettegeneral.com","7PMâ€“7AM","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=907893006&retainAM=N&addBreadCrumb=RP&p_svid=7182&p_spid=7504&oapc=231&oas=Q4W-roRaTLhFyfcSkQ4ybg.."
"IRC8015","Clinical Nurse Educator","","Nursing Administration","","EUCATION / TRAININGÂ / EXPERIENCE:
• Bachelor of Science in Nursing Degree required.Â Â 
• Minimum of 3 years of nursing experience in assigned area.
• Certification in assigned area.Â 
• BLS required, Instructor Certificate required or obtained within 12 months of accepting position.
• ACLS required, Instructor Certificate required or obtained within 12 months of accepting position.Â 
• Other certifications as deemed by Assistant Chief Nursing Officer.","Full-time","Apply online @ www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=907893006&retainAM=N&addBreadCrumb=RP&p_svid=8015&p_spid=8337&oapc=234&oas=v0KZq6rX0pnp-vgngkpaIQ.."
"IRC7634","RN","","6th Floor","","EDUCATION/TRAINING/EXPERIENCE:
Current licensure as a Registered Nurse in the State of Louisiana required.
BLS Certification (CPR-C) to be obtained with in 30 days of hire.
Falls Prevention, OSHA &amp; Restraints to be obtained with in 30 days of hire and renewable annually.","Fulltime","Online at www.lafayettegeneral.com","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=907893006&retainAM=N&addBreadCrumb=RP&p_svid=7634&p_spid=7956&oapc=237&oas=TJh6g0DgzQtw9xYOG2tKGA.."
"IRC7904","RN/Speciality.1","","Emergency","","High School Diploma required.Â  Current licensure as a registered nurse with the State of Louisiana required.Â  
Current BLS Certification CPR-C.Â  Advanced certification, if appropriate for area of clinical practice, preferred .","Full-time","Online at www.lafayettegeneral.com","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=907893006&retainAM=N&addBreadCrumb=RP&p_svid=7904&p_spid=8226&oapc=240&oas=NE2FpfdqELmUbV4IF4M6uQ.."
"IRC7905","RN/Speciality.1","","Emergency","","High School Diploma required.Â  Current licensure as a registered nurse with the State of Louisiana required.Â  
Current BLS Certification CPR-C.Â  Advanced certification, if appropriate for area of clinical practice, preferred .","Full-time","Online at www.lafayettegeneral.com","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=907893006&retainAM=N&addBreadCrumb=RP&p_svid=7905&p_spid=8227&oapc=243&oas=_CjSKxuckTbF3R4TdbgxQw.."
"IRC7984","Nurse Practitioner","","Outpatient Surgery","","EDUCATION / TRAINING / EXPERIENCE:Â Â 
• Current Registered Nurse licensure to practice in the state of Louisiana required. 
• Satisfactory completion of a program of studies accredited by the American Nursing Association which is recognized by the Louisiana State Board of Nursing required. 
• National certification in Family Nursing Practitioner or other Nurse Practitioner specialty care areas such as Gerontology, Adult or Gynecology-Obstetrics (or certification within three years of employment for new graduate) required. 
• Two years of clinical nursing experience required. 
• Professional knowledge of nursing theory and practice. 
• Extensive knowledge of physical assessment, differential diagnosis, pathophysiology, pharmacology, and management of acute and chronic patient/family problems.
• Current licensure and certification required by the State of Louisiana of LAC 46:XLVII3705 and 3707 Advanced Practitioner of Nursing: Primary Nurse Associate required. 
• CPR certification to be obtained with 30 days of hire. 
• Falls Prevention, OSHA, and Restraints training to be obtained with in 30 days of hire.","Full-time","Apply online @ www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=907893006&retainAM=N&addBreadCrumb=RP&p_svid=7984&p_spid=8306&oapc=246&oas=_zxSjNvlMPZy8leuiVd0kA.."
"IRC7870","RN","","7th Floor ( 0 and Teen Wing)","","EDUCATION / TRAINING / EXPERIENCE:
• Current licensure as a Registered Nurse in the State of Louisiana required.
• CPR certification required.Â  If not current, will need to be obtained within 30 days of hire.
• Falls Prevention, OSHA, and Restraints training to beÂ completed within 30 days of hire.","Fulltime","Apply online @ www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=907893006&retainAM=N&addBreadCrumb=RP&p_svid=7870&p_spid=8192&oapc=249&oas=ArSZxkd1UHcJgkXzNADSwA.."
"IRC7871","RN","","7th Floor ( 0 and Teen Wing)","","EDUCATION / TRAINING / EXPERIENCE:
• Current licensure as a Registered Nurse in the State of Louisiana required.
• CPR certification required.Â  If not current, will need to be obtained within 30 days of hire.
• Falls Prevention, OSHA, and Restraints training to beÂ completed within 30 days of hire.","Fulltime","Apply online @ www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=907893006&retainAM=N&addBreadCrumb=RP&p_svid=7871&p_spid=8193&oapc=253&oas=XdQNaqbjncc0HKHJ3gudlQ.."
"IRC7872","RN","","7th Floor ( 0 and Teen Wing)","","EDUCATION / TRAINING / EXPERIENCE:
• Current licensure as a Registered Nurse in the State of Louisiana required.
• CPR certification required.Â  If not current, will need to be obtained within 30 days of hire.
• Falls Prevention, OSHA, and Restraints training to beÂ completed within 30 days of hire.","Fulltime","Apply online @ www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=907893006&retainAM=N&addBreadCrumb=RP&p_svid=7872&p_spid=8194&oapc=256&oas=1zCMyQyb0goVR4mxoSCKNA.."
"IRC7874","RN","","7th Floor ( 0 and Teen Wing)","","EDUCATION / TRAINING / EXPERIENCE:
• Current licensure as a Registered Nurse in the State of Louisiana required.
• CPR certification required.Â  If not current, will need to be obtained within 30 days of hire.
• Falls Prevention, OSHA, and Restraints training to beÂ completed within 30 days of hire.","Fulltime","Apply online @ www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=907893006&retainAM=N&addBreadCrumb=RP&p_svid=7874&p_spid=8196&oapc=259&oas=KVc4vdVD-OKixWBwyFygag.."
"IRC7875","RN","","7th Floor ( 0 and Teen Wing)","","EDUCATION / TRAINING / EXPERIENCE:
• Current licensure as a Registered Nurse in the State of Louisiana required.
• CPR certification required.Â  If not current, will need to be obtained within 30 days of hire.
• Falls Prevention, OSHA, and Restraints training to beÂ completed within 30 days of hire.","Fulltime","Apply online @ www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=907893006&retainAM=N&addBreadCrumb=RP&p_svid=7875&p_spid=8197&oapc=262&oas=i7Fh-V3X4qAyFLT4VU5Ngw.."
"IRC7876","RN","","7th Floor ( 0 and Teen Wing)","","EDUCATION / TRAINING / EXPERIENCE:
• Current licensure as a Registered Nurse in the State of Louisiana required.
• CPR certification required.Â  If not current, will need to be obtained within 30 days of hire.
• Falls Prevention, OSHA, and Restraints training to beÂ completed within 30 days of hire.","Fulltime","Apply online @ www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=907893006&retainAM=N&addBreadCrumb=RP&p_svid=7876&p_spid=8198&oapc=265&oas=7B4kGJY7N187CXIMGnaYWQ.."
"IRC7877","RN","","7th Floor ( 0 and Teen Wing)","","EDUCATION / TRAINING / EXPERIENCE:
• Current licensure as a Registered Nurse in the State of Louisiana required.
• CPR certification required.Â  If not current, will need to be obtained within 30 days of hire.
• Falls Prevention, OSHA, and Restraints training to beÂ completed within 30 days of hire.","Fulltime","Apply online @ www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=907893006&retainAM=N&addBreadCrumb=RP&p_svid=7877&p_spid=8199&oapc=268&oas=Jc8mZd6_dNa3OXMBuwOb4A.."
"IRC7878","RN","","7th Floor ( 0 and Teen Wing)","","EDUCATION / TRAINING / EXPERIENCE:
• Current licensure as a Registered Nurse in the State of Louisiana required.
• CPR certification required.Â  If not current, will need to be obtained within 30 days of hire.
• Falls Prevention, OSHA, and Restraints training to beÂ completed within 30 days of hire.","Fulltime","Apply online @ www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=907893006&retainAM=N&addBreadCrumb=RP&p_svid=7878&p_spid=8200&oapc=271&oas=haEM1I5k_3OK1ybbVq4_lg.."
"IRC7879","RN","","7th Floor ( 0 and Teen Wing)","","EDUCATION / TRAINING / EXPERIENCE:
• Current licensure as a Registered Nurse in the State of Louisiana required.
• CPR certification required.Â  If not current, will need to be obtained within 30 days of hire.
• Falls Prevention, OSHA, and Restraints training to beÂ completed within 30 days of hire.","Fulltime","Apply online @ www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=907893006&retainAM=N&addBreadCrumb=RP&p_svid=7879&p_spid=8201&oapc=274&oas=UFKnjjj1Tew69RaiKBBTaw.."
